t,rpm,speed_mph,coolant_c,accel_g,distance_miles,fuel_rate_gph,maf_gps,instant_mpg
732.74,1278.0,8.699197,89.0,0.103332,5.593777,0.0,2.59,45.588116
732.996,1146.0,8.077825,89.0,0.0,5.594356,0.0,2.59,45.588116
733.264,1020.0,8.077825,89.0,-0.050218,5.594975,0.0,2.59,45.588116
733.548,870.0,7.456454,89.0,-0.07482,5.595546,0.0,2.59,45.588116
733.809,748.0,7.456454,89.0,-0.053021,5.596088,0.0,2.59,45.588116
734.081,682.0,6.213712,89.0,-0.078318,5.596571,0.0,2.59,45.588116
734.344,650.0,6.213712,89.0,-0.078724,5.597007,0.0,2.59,45.588116
734.608,675.0,4.97097,89.0,-0.106901,5.597369,0.0,2.59,45.588116
734.916,715.0,3.728227,89.0,-0.15355,5.597692,0.0,2.59,45.588116
735.184,971.0,3.728227,89.0,-0.102691,5.597969,0.0,2.59,45.588116
735.437,1724.0,2.485485,89.0,-0.155517,5.598143,0.0,2.59,45.588116
735.739,1963.0,2.485485,89.0,-0.100131,5.598357,0.0,2.59,45.588116
736.005,2057.0,3.728227,89.0,-0.100131,5.598629,0.0,2.59,45.588116
736.268,2112.0,3.728227,89.0,-0.100131,5.59891,0.0,2.59,45.588116
736.57,2169.0,5.592341,89.0,0.125018,5.599369,0.0,2.59,45.588116
736.845,2285.0,7.456454,89.0,0.204931,5.599937,0.0,2.59,45.588116
737.105,2434.0,7.456454,89.0,0.154572,5.600474,0.0,2.59,45.588116
737.407,2596.0,9.941939,89.0,0.248521,5.601312,0.0,2.59,45.588116
737.684,2344.0,9.941939,89.0,0.177857,5.602073,0.0,2.59,45.588116
737.955,2171.0,12.427424,89.0,0.204071,5.60299,0.0,2.59,45.588116
738.248,2196.0,14.291537,88.0,0.272526,5.604238,0.0,2.59,45.588116
738.523,2195.0,14.291537,88.0,0.177772,5.605249,0.0,2.59,45.588116
738.792,2238.0,16.155651,88.0,0.255828,5.606479,0.0,2.59,45.588116
739.128,2283.0,16.155651,88.0,0.144966,5.607967,0.0,2.59,45.588116
739.421,2300.0,18.019765,88.0,0.144902,5.609386,0.0,2.59,45.588116
739.684,2357.0,19.262507,88.0,0.195115,5.610864,0.0,2.59,45.588116
739.949,2371.0,19.262507,88.0,0.122383,5.612285,0.0,2.59,45.588116
740.213,2377.0,20.505249,88.0,0.182723,5.613794,0.0,2.59,45.588116
740.479,2441.0,20.505249,88.0,0.107036,5.615307,0.0,2.59,45.588116
740.751,2484.0,22.369363,88.0,0.132764,5.61696,0.0,2.59,45.588116
741.019,2533.0,23.612105,88.0,0.185216,5.618692,0.0,2.59,45.588116
741.296,2463.0,23.612105,88.0,0.130724,5.620631,0.0,2.59,45.588116
741.561,2147.0,24.854848,88.0,0.183287,5.622404,0.0,2.59,45.588116
741.837,2077.0,24.854848,88.0,0.104339,5.624329,0.0,2.59,45.588116
742.129,1932.0,26.09759,88.0,0.102068,5.626385,0.0,2.59,45.588116
742.388,1810.0,26.09759,88.0,0.103732,5.628264,0.0,2.59,45.588116
742.652,1831.0,27.340332,88.0,0.103836,5.630266,0.0,2.59,45.588116
742.932,1830.0,27.340332,88.0,0.103505,5.63243,0.0,2.59,45.588116
743.196,1846.0,27.340332,88.0,0.053102,5.63444,0.0,2.59,45.588116
743.524,1859.0,28.583075,88.0,0.099798,5.636985,0.0,2.59,45.588116
743.796,1879.0,28.583075,88.0,0.049514,5.639176,0.0,2.59,45.588116
744.104,1877.0,29.825817,88.0,0.09667,5.641734,0.0,2.59,45.588116
744.367,1873.0,29.825817,89.0,0.096735,5.643993,0.0,2.59,45.588116
744.62,1855.0,29.825817,89.0,0.051663,5.646004,0.0,2.59,45.588116
744.889,1740.0,31.06856,89.0,0.103686,5.648365,0.0,2.59,45.588116
745.164,1460.0,31.06856,89.0,0.053418,5.650675,0.0,2.59,45.588116
745.448,1238.0,30.447188,89.0,0.053418,5.653074,0.0,2.59,45.588116
745.703,1215.0,30.447188,89.0,0.026161,5.655194,0.0,2.59,45.588116
745.98,1192.0,29.825817,89.0,-0.051915,5.657577,0.0,2.59,45.588116
746.237,1129.0,31.06856,89.0,-0.051915,5.659767,0.0,2.59,45.588116
746.496,1130.0,31.06856,89.0,-0.051915,5.661987,0.0,2.59,45.588116
746.751,1214.0,30.447188,89.0,-0.051915,5.66412,0.0,2.59,45.588116
747.015,1210.0,30.447188,89.0,0.02737,5.666363,0.0,2.59,45.588116
747.296,1203.0,29.825817,90.0,-0.053493,5.668899,0.0,2.59,45.588116
747.572,1192.0,29.825817,90.0,-0.052655,5.670991,0.0,2.59,45.588116
747.837,1186.0,29.204446,90.0,-0.052198,5.673139,0.0,2.59,45.588116
748.173,1176.0,29.204446,90.0,-0.048949,5.675933,0.0,2.59,45.588116
748.505,1167.0,29.204446,90.0,-0.023432,5.678585,0.0,2.59,45.588116
748.813,1152.0,29.204446,90.0,-0.022808,5.681071,0.0,2.59,45.588116
749.085,1139.0,28.583075,90.0,-0.022697,5.683185,0.0,2.59,45.588116
749.341,1132.0,28.583075,90.0,-0.024242,5.68528,0.0,2.59,45.588116
749.64,1125.0,27.961704,90.0,-0.049894,5.687639,0.0,2.59,45.588116
749.903,1116.0,27.961704,90.0,-0.051974,5.689687,0.0,2.59,45.588116
750.165,1105.0,27.961704,90.0,-0.026232,5.691629,0.0,2.59,45.588116
750.419,1100.0,27.961704,90.0,-0.026276,5.693614,0.0,2.59,45.588116
750.677,1096.0,27.961704,90.0,0.0,5.695654,0.0,2.59,45.588116
750.98,1089.0,27.961704,90.0,0.0,5.697974,0.0,2.59,45.588116
751.253,1079.0,27.961704,90.0,0.0,5.700122,0.0,2.59,45.588116
751.535,1075.0,27.340332,90.0,-0.02538,5.70222,0.0,2.59,45.588116
751.816,1056.0,27.340332,90.0,-0.024878,5.704399,0.0,2.59,45.588116
752.087,1044.0,27.340332,90.0,-0.025571,5.706416,0.0,2.59,45.588116
752.341,1023.0,26.718961,90.0,-0.052077,5.70831,0.0,2.59,45.588116
752.6,994.0,26.718961,90.0,-0.026607,5.710271,0.0,2.59,45.588116
752.873,952.0,25.476219,90.0,-0.080361,5.712153,0.0,2.59,45.588116
753.153,902.0,25.476219,90.0,-0.079739,5.714184,0.0,2.59,45.588116
753.416,851.0,24.854848,90.0,-0.079003,5.71603,0.0,2.59,45.588116
753.708,870.0,24.854848,90.0,-0.07669,5.718229,0.0,2.59,45.588116
754.024,1045.0,22.990734,90.0,-0.098449,5.720057,0.0,2.59,45.588116
754.335,1064.0,21.126621,90.0,-0.167691,5.72188,0.0,2.59,45.588116
754.59,974.0,21.126621,90.0,-0.144801,5.723368,0.0,2.59,45.588116
754.865,913.0,19.262507,90.0,-0.22039,5.724845,0.0,2.59,45.588116
755.176,870.0,19.262507,90.0,-0.147561,5.726527,0.0,2.59,45.588116
755.435,847.0,18.019765,90.0,-0.128775,5.727782,0.0,2.59,45.588116
755.704,835.0,16.155651,90.0,-0.203318,5.729026,0.0,2.59,45.588116
756.004,828.0,16.155651,90.0,-0.124259,5.730348,0.0,2.59,45.588116
756.265,810.0,14.912909,90.0,-0.182005,5.731408,0.0,2.59,45.588116
756.545,779.0,14.912909,90.0,-0.1276,5.732607,0.0,2.59,45.588116
756.803,760.0,13.670166,90.0,-0.103128,5.733559,0.0,2.59,45.588116
757.065,742.0,12.427424,90.0,-0.160257,5.73449,0.0,2.59,45.588116
757.364,743.0,12.427424,90.0,-0.103111,5.735505,0.0,2.59,45.588116
757.623,751.0,11.806053,90.0,-0.131381,5.736342,0.0,2.59,45.588116
757.892,757.0,11.806053,90.0,-0.078022,5.737248,0.0,2.59,45.588116
758.193,751.0,11.184681,90.0,-0.050238,5.738172,0.0,2.59,45.588116
758.457,744.0,11.184681,90.0,-0.05183,5.739005,0.0,2.59,45.588116
758.731,745.0,10.56331,90.0,-0.051122,5.739821,0.0,2.59,45.588116
759.019,738.0,9.941939,90.0,-0.075387,5.740602,0.0,2.59,45.588116
759.28,739.0,9.941939,90.0,-0.0521,5.741525,0.0,2.59,45.588116
759.612,732.0,9.941939,90.0,-0.049023,5.742219,0.0,2.59,45.588116
759.881,735.0,9.941939,90.0,-0.024638,5.742982,0.0,2.59,45.588116
760.145,730.0,9.941939,90.0,0.0,5.743712,0.0,2.59,45.588116
760.409,728.0,9.320568,90.0,-0.025091,5.74437,0.0,2.59,45.588116
760.663,728.0,9.320568,89.0,-0.026954,5.745045,0.0,2.59,45.588116
760.929,719.0,8.699197,89.0,-0.054054,5.745681,0.0,2.59,45.588116
761.231,709.0,8.699197,89.0,-0.052151,5.746428,0.0,2.59,45.588116
761.54,786.0,8.699197,89.0,-0.025042,5.747172,0.0,2.59,45.588116
761.8,851.0,8.077825,90.0,-0.04986,5.747753,0.0,2.59,45.588116
762.06,886.0,8.077825,90.0,-0.02504,5.74834,0.0,2.59,45.588116
762.372,888.0,6.835083,90.0,-0.074505,5.748932,0.0,2.59,45.588116
762.632,870.0,6.835083,89.0,-0.077796,5.749437,0.0,2.59,45.588116
762.907,864.0,6.835083,90.0,-0.051141,5.749935,0.0,2.59,45.588116
763.22,863.0,6.835083,89.0,-0.048847,5.75053,0.0,2.59,45.588116
763.473,836.0,5.592341,89.0,-0.051436,5.751051,0.0,2.59,45.588116
763.792,818.0,4.97097,89.0,-0.073281,5.75138,0.0,2.59,45.588116
764.07,821.0,4.97097,89.0,-0.073069,5.751757,0.0,2.59,45.588116
764.332,828.0,4.349598,89.0,-0.101886,5.752072,0.0,2.59,45.588116
764.612,831.0,4.349598,89.0,-0.049753,5.752421,0.0,2.59,45.588116
764.885,833.0,4.349598,89.0,-0.025905,5.752754,0.0,2.59,45.588116
765.16,834.0,4.349598,89.0,-0.025991,5.753074,0.0,2.59,45.588116
765.425,835.0,4.349598,89.0,0.0,5.753397,0.0,2.59,45.588116
765.681,838.0,4.349598,89.0,0.0,5.753718,0.0,2.59,45.588116
765.955,842.0,4.349598,89.0,0.0,5.754036,0.0,2.59,45.588116
766.269,839.0,4.349598,89.0,0.0,5.754425,0.0,2.59,45.588116
766.563,841.0,4.349598,89.0,0.0,5.75477,0.0,2.59,45.588116
766.816,845.0,4.349598,89.0,0.0,5.755077,0.0,2.59,45.588116
767.084,842.0,5.592341,89.0,0.050181,5.755494,0.0,2.59,45.588116
767.339,848.0,5.592341,89.0,0.052928,5.755907,0.0,2.59,45.588116
767.604,835.0,4.97097,89.0,0.052928,5.756269,0.0,2.59,45.588116
767.903,832.0,4.97097,89.0,0.026036,5.756681,0.0,2.59,45.588116
768.168,805.0,4.97097,89.0,-0.02613,5.757046,0.0,2.59,45.588116
768.433,784.0,4.349598,89.0,-0.051792,5.757367,0.0,2.59,45.588116
768.699,757.0,4.349598,89.0,-0.025873,5.757687,0.0,2.59,45.588116
768.965,727.0,3.728227,89.0,-0.053372,5.758043,0.0,2.59,45.588116
769.307,698.0,3.728227,89.0,-0.049732,5.758318,0.0,2.59,45.588116
769.618,679.0,3.728227,89.0,-0.02391,5.758654,0.0,2.59,45.588116
769.912,678.0,3.106856,89.0,-0.046703,5.758889,0.0,2.59,45.588116
770.164,696.0,3.106856,89.0,-0.023627,5.759107,0.0,2.59,45.588116
770.449,719.0,2.485485,89.0,-0.049612,5.759306,0.0,2.59,45.588116
770.756,718.0,2.485485,89.0,-0.04976,5.759519,0.0,2.59,45.588116
771.022,735.0,2.485485,89.0,-0.025526,5.75971,0.0,2.59,45.588116
771.288,945.0,2.485485,89.0,-0.025202,5.759886,0.0,2.59,45.588116
771.55,1160.0,2.485485,89.0,0.0,5.760062,0.0,2.59,45.588116
771.804,1232.0,2.485485,89.0,0.0,5.760244,0.0,2.59,45.588116
772.091,1351.0,2.485485,89.0,0.0,5.760444,0.0,2.59,45.588116
772.356,1497.0,4.349598,89.0,0.079514,5.760763,0.0,2.59,45.588116
772.632,1535.0,4.349598,89.0,0.078525,5.761096,0.0,2.59,45.588116
772.932,1564.0,5.592341,89.0,0.125586,5.761566,0.0,2.59,45.588116
773.207,1597.0,6.835083,89.0,0.177665,5.762089,0.0,2.59,45.588116
773.469,1641.0,6.835083,89.0,0.101878,5.762571,0.0,2.59,45.588116
773.772,1736.0,6.835083,89.0,0.099419,5.763153,0.0,2.59,45.588116
774.037,1839.0,6.835083,89.0,0.051272,5.763664,0.0,2.59,45.588116
774.299,1918.0,8.077825,89.0,0.051892,5.764226,0.0,2.59,45.588116
774.628,1981.0,9.941939,89.0,0.122198,5.765138,0.0,2.59,45.588116
774.968,1893.0,9.941939,88.0,0.118372,5.766098,0.0,2.59,45.588116
775.28,1613.0,11.184681,88.0,0.159422,5.767065,0.0,2.59,45.588116
775.54,1558.0,12.427424,88.0,0.159818,5.767942,0.0,2.59,45.588116
775.816,1589.0,12.427424,88.0,0.095366,5.768896,0.0,2.59,45.588116
776.117,1623.0,12.427424,88.0,0.09865,5.769945,0.0,2.59,45.588116
776.375,1707.0,12.427424,88.0,0.051748,5.770832,0.0,2.59,45.588116
776.633,1820.0,12.427424,88.0,0.0,5.7717,0.0,2.59,45.588116
776.888,1898.0,12.427424,88.0,0.0,5.772616,0.0,2.59,45.588116
777.175,1964.0,13.670166,88.0,0.05352,5.773707,0.0,2.59,45.588116
777.476,2020.0,15.53428,88.0,0.12864,5.774947,0.0,2.59,45.588116
777.739,2032.0,15.53428,88.0,0.128,5.776158,0.0,2.59,45.588116
778.0,2047.0,16.777022,88.0,0.178387,5.77732,0.0,2.59,45.588116
778.293,2086.0,16.777022,88.0,0.126762,5.778715,0.0,2.59,45.588116
778.556,2110.0,18.019765,88.0,0.104864,5.780039,0.0,2.59,45.588116
778.819,2124.0,18.019765,88.0,0.104956,5.781313,0.0,2.59,45.588116
779.131,2147.0,18.019765,88.0,0.050066,5.782917,0.0,2.59,45.588116
779.385,2177.0,19.262507,88.0,0.103687,5.784274,0.0,2.59,45.588116
779.689,2191.0,19.262507,88.0,0.050025,5.785873,0.0,2.59,45.588116
780.009,1994.0,21.126621,89.0,0.119,5.787963,0.0,2.59,45.588116
780.329,1778.0,22.369363,89.0,0.165568,5.789758,0.0,2.59,45.588116
780.64,1787.0,22.369363,89.0,0.112928,5.791689,0.0,2.59,45.588116
780.901,1710.0,22.369363,89.0,0.116816,5.793324,0.0,2.59,45.588116
781.176,1560.0,23.612105,89.0,0.097081,5.795119,0.0,2.59,45.588116
781.476,1564.0,23.612105,89.0,0.049399,5.797076,0.0,2.59,45.588116
781.74,1570.0,22.990734,89.0,0.049399,5.798793,0.0,2.59,45.588116
782.029,1578.0,22.990734,89.0,0.025127,5.800603,0.0,2.59,45.588116
782.311,1564.0,24.233476,89.0,0.025127,5.802478,0.0,2.59,45.588116
782.568,1545.0,24.233476,89.0,0.025127,5.804241,0.0,2.59,45.588116
782.829,1675.0,24.233476,90.0,0.052016,5.805996,0.0,2.59,45.588116
783.084,1278.0,24.233476,90.0,0.053668,5.807698,0.0,2.59,45.588116
783.344,1144.0,24.233476,90.0,0.0,5.809514,0.0,2.59,45.588116
783.656,1199.0,25.476219,90.0,0.052074,5.81166,0.0,2.59,45.588116
783.917,1264.0,25.476219,90.0,0.052059,5.813513,0.0,2.59,45.588116
784.193,1321.0,24.854848,90.0,0.052059,5.815435,0.0,2.59,45.588116
784.493,1296.0,24.854848,90.0,0.024642,5.818049,0.0,2.59,45.588116
784.88,1316.0,24.854848,90.0,-0.023127,5.820158,0.0,2.59,45.588116
785.189,1371.0,24.854848,90.0,-0.022267,5.822281,0.0,2.59,45.588116
785.46,1383.0,24.854848,90.0,0.0,5.82414,0.0,2.59,45.588116
785.724,1215.0,24.854848,90.0,0.0,5.82594,0.0,2.59,45.588116
786.003,1131.0,26.09759,90.0,0.05045,5.828047,0.0,2.59,45.588116
786.281,1095.0,26.09759,90.0,0.051871,5.830053,0.0,2.59,45.588116
786.543,1014.0,26.09759,90.0,0.052315,5.831871,0.0,2.59,45.588116
786.844,937.0,26.09759,90.0,0.050602,5.834111,0.0,2.59,45.588116
787.116,932.0,25.476219,90.0,-0.025466,5.835989,0.0,2.59,45.588116
787.407,803.0,25.476219,90.0,-0.025151,5.8381,0.0,2.59,45.588116
787.716,876.0,25.476219,90.0,-0.024144,5.840315,0.0,2.59,45.588116
788.017,966.0,24.854848,90.0,-0.048281,5.842351,0.0,2.59,45.588116
788.28,989.0,24.854848,90.0,-0.024327,5.844178,0.0,2.59,45.588116
788.557,986.0,24.854848,90.0,-0.024645,5.846011,0.0,2.59,45.588116
788.856,958.0,24.854848,90.0,-0.024846,5.848183,0.0,2.59,45.588116
789.121,1054.0,24.854848,90.0,0.0,5.84998,0.0,2.59,45.588116
789.396,1117.0,24.233476,90.0,-0.025375,5.851847,0.0,2.59,45.588116
789.696,1105.0,24.233476,90.0,-0.024862,5.853847,0.0,2.59,45.588116
789.967,1036.0,24.233476,90.0,-0.025503,5.855633,0.0,2.59,45.588116
790.236,997.0,24.233476,90.0,-0.025408,5.857496,0.0,2.59,45.588116
790.556,1027.0,24.233476,90.0,0.0,5.859669,0.0,2.59,45.588116
790.819,1071.0,24.233476,90.0,0.0,5.861364,0.0,2.59,45.588116
791.073,1072.0,24.233476,90.0,0.0,5.863093,0.0,2.59,45.588116
791.372,1128.0,24.233476,90.0,0.0,5.865099,0.0,2.59,45.588116
791.637,1264.0,24.233476,90.0,0.0,5.866892,0.0,2.59,45.588116
791.892,1414.0,24.233476,90.0,0.0,5.868578,0.0,2.59,45.588116
792.145,1505.0,24.233476,90.0,0.0,5.870293,0.0,2.59,45.588116
792.413,1513.0,24.233476,90.0,0.0,5.872148,0.0,2.59,45.588116
792.7,1521.0,24.233476,90.0,0.0,5.874101,0.0,2.59,45.588116
792.973,1521.0,24.233476,90.0,0.0,5.875881,0.0,2.59,45.588116
793.24,1512.0,24.233476,90.0,0.0,5.877746,0.0,2.59,45.588116
793.504,1513.0,24.233476,90.0,0.0,5.879441,0.0,2.59,45.588116
793.773,1502.0,24.233476,90.0,0.0,5.881299,0.0,2.59,45.588116
794.047,1489.0,25.476219,90.0,0.052721,5.883265,0.0,2.59,45.588116
794.313,1472.0,25.476219,90.0,0.052828,5.885149,0.0,2.59,45.588116
794.584,1278.0,24.854848,90.0,0.052828,5.886956,0.0,2.59,45.588116
794.839,1109.0,24.854848,90.0,0.026572,5.888772,0.0,2.59,45.588116
795.103,1170.0,24.854848,90.0,-0.026826,5.890573,0.0,2.59,45.588116
795.384,1328.0,24.854848,90.0,-0.026429,5.892526,0.0,2.59,45.588116
795.647,1585.0,24.854848,90.0,0.0,5.894274,0.0,2.59,45.588116
795.916,1595.0,24.854848,90.0,0.0,5.896188,0.0,2.59,45.588116
796.256,1588.0,24.854848,90.0,0.0,5.898479,0.0,2.59,45.588116
796.507,1550.0,26.09759,90.0,0.050452,5.900324,0.0,2.59,45.588116
796.763,1525.0,26.09759,89.0,0.050749,5.902184,0.0,2.59,45.588116
797.022,1482.0,26.09759,90.0,0.051218,5.904142,0.0,2.59,45.588116
797.296,1293.0,26.09759,89.0,0.054463,5.906071,0.0,2.59,45.588116
797.619,1128.0,26.09759,89.0,0.0,5.908422,0.0,2.59,45.588116
797.905,1073.0,26.09759,89.0,0.0,5.91043,0.0,2.59,45.588116
798.157,1039.0,26.09759,89.0,0.0,5.912271,0.0,2.59,45.588116
798.432,1000.0,26.09759,89.0,0.0,5.914253,0.0,2.59,45.588116
798.684,1057.0,26.09759,89.0,0.0,5.916115,0.0,2.59,45.588116
798.953,1049.0,26.09759,89.0,0.0,5.918142,0.0,2.59,45.588116
799.264,1039.0,26.09759,89.0,0.0,5.920374,0.0,2.59,45.588116
799.527,1025.0,26.09759,89.0,0.0,5.922208,0.0,2.59,45.588116
799.785,1003.0,26.09759,89.0,0.0,5.92411,0.0,2.59,45.588116
800.083,972.0,25.476219,89.0,-0.025053,5.926246,0.0,2.59,45.588116
800.357,918.0,25.476219,89.0,-0.025928,5.928173,0.0,2.59,45.588116
800.62,864.0,24.233476,89.0,-0.077739,5.929906,0.0,2.59,45.588116
800.924,860.0,24.233476,89.0,-0.074568,5.932515,0.0,2.59,45.588116
801.272,1040.0,22.369363,89.0,-0.119146,5.934158,0.0,2.59,45.588116
801.528,984.0,20.505249,89.0,-0.193403,5.935649,0.0,2.59,45.588116
801.794,900.0,20.505249,89.0,-0.144843,5.937164,0.0,2.59,45.588116
802.103,843.0,18.019765,89.0,-0.240262,5.938719,0.0,2.59,45.588116
802.428,767.0,18.019765,89.0,-0.171483,5.94032,0.0,2.59,45.588116
802.689,715.0,15.53428,89.0,-0.195274,5.941473,0.0,2.59,45.588116
802.955,689.0,13.670166,89.0,-0.268232,5.94247,0.0,2.59,45.588116
803.276,682.0,13.670166,89.0,-0.169085,5.9437,0.0,2.59,45.588116
803.54,690.0,11.806053,89.0,-0.254823,5.944579,0.0,2.59,45.588116
803.803,708.0,11.806053,89.0,-0.152526,5.945391,0.0,2.59,45.588116
804.1,776.0,9.941939,89.0,-0.148395,5.946213,0.0,2.59,45.588116
804.36,853.0,8.699197,89.0,-0.209058,5.946857,0.0,2.59,45.588116
804.633,847.0,8.699197,89.0,-0.129549,5.947497,0.0,2.59,45.588116
804.872,742.0,6.835083,89.0,-0.211996,5.947958,0.0,2.59,45.588116
805.128,700.0,6.835083,89.0,-0.137834,5.948442,0.0,2.59,45.588116
805.372,662.0,4.97097,90.0,-0.167907,5.948791,0.0,2.59,45.588116
805.627,654.0,4.97097,90.0,-0.170918,5.949135,0.0,2.59,45.588116
805.992,667.0,3.728227,90.0,-0.126421,5.949511,0.0,2.59,45.588116
806.31,681.0,2.485485,90.0,-0.167671,5.949738,0.0,2.59,45.588116
806.612,687.0,2.485485,90.0,-0.091383,5.949943,0.0,2.59,45.588116
806.884,689.0,1.864114,90.0,-0.112712,5.950085,0.0,2.59,45.588116
807.151,697.0,1.864114,90.0,-0.073331,5.950218,0.0,2.59,45.588116
807.455,696.0,1.864114,90.0,-0.024738,5.950381,0.0,2.59,45.588116
807.724,717.0,1.864114,90.0,-0.025473,5.950516,0.0,2.59,45.588116
807.992,1017.0,1.864114,90.0,0.0,5.950653,0.0,2.59,45.588116
808.288,1320.0,1.864114,90.0,0.0,5.950808,0.0,2.59,45.588116
808.556,1404.0,1.864114,90.0,0.0,5.950946,0.0,2.59,45.588116
808.821,1547.0,1.864114,90.0,0.0,5.951084,0.0,2.59,45.588116
809.121,1692.0,3.106856,90.0,0.050187,5.95135,0.0,2.59,45.588116
809.383,1868.0,3.106856,90.0,0.051707,5.951567,0.0,2.59,45.588116
809.663,1957.0,4.97097,90.0,0.127935,5.951964,0.0,2.59,45.588116
809.965,2015.0,4.97097,90.0,0.123758,5.952374,0.0,2.59,45.588116
810.225,2114.0,6.835083,90.0,0.153914,5.95286,0.0,2.59,45.588116
810.499,2225.0,9.320568,89.0,0.253824,5.953582,0.0,2.59,45.588116
810.805,2313.0,9.320568,89.0,0.173605,5.95441,0.0,2.59,45.588116
811.077,2276.0,11.184681,89.0,0.254744,5.955255,0.0,2.59,45.588116
811.346,2009.0,11.184681,89.0,0.176848,5.956078,0.0,2.59,45.588116
811.694,1816.0,12.427424,89.0,0.118582,5.957228,0.0,2.59,45.588116
812.035,1748.0,13.670166,89.0,0.161211,5.958528,0.0,2.59,45.588116
812.411,1713.0,14.912909,89.0,0.127416,5.960082,0.0,2.59,45.588116
812.704,1615.0,14.912909,88.0,0.12517,5.961356,0.0,2.59,45.588116
813.037,1554.0,16.155651,89.0,0.126552,5.962818,0.0,2.59,45.588116
813.369,1517.0,16.155651,89.0,0.084971,5.964307,0.0,2.59,45.588116
813.764,1641.0,16.155651,89.0,0.041866,5.96609,0.0,2.59,45.588116
814.061,1727.0,16.155651,89.0,0.041736,5.967416,0.0,2.59,45.588116
814.489,1685.0,16.155651,89.0,0.0,5.969348,0.0,2.59,45.588116
814.888,1612.0,16.155651,89.0,0.0,5.971152,0.0,2.59,45.588116
815.272,1447.0,16.155651,89.0,0.0,5.972822,0.0,2.59,45.588116
815.589,1518.0,16.155651,89.0,0.0,5.974261,0.0,2.59,45.588116
815.908,1525.0,17.398393,89.0,0.039941,5.975802,0.0,2.59,45.588116
816.215,1589.0,17.398393,90.0,0.042698,5.977345,0.0,2.59,45.588116
816.553,1603.0,17.398393,90.0,0.044237,5.979296,0.0,2.59,45.588116
816.926,1607.0,17.398393,90.0,0.042357,5.980738,0.0,2.59,45.588116
817.221,1642.0,18.641136,90.0,0.043137,5.982264,0.0,2.59,45.588116
817.617,1717.0,19.883878,90.0,0.080812,5.984473,0.0,2.59,45.588116
817.953,1787.0,19.883878,90.0,0.080932,5.986311,0.0,2.59,45.588116
818.248,1771.0,19.883878,90.0,0.085711,5.98797,0.0,2.59,45.588116
818.567,1747.0,19.883878,90.0,0.042089,5.989705,0.0,2.59,45.588116
818.851,1751.0,19.883878,90.0,0.0,5.991233,0.0,2.59,45.588116
819.182,1753.0,21.126621,90.0,0.046108,5.99318,0.0,2.59,45.588116
819.523,1767.0,21.126621,90.0,0.044441,5.995188,0.0,2.59,45.588116
819.868,1779.0,21.126621,90.0,0.043546,5.997212,0.0,2.59,45.588116
820.188,1753.0,21.126621,90.0,0.042384,5.999081,0.0,2.59,45.588116
820.589,1524.0,22.990734,90.0,0.060393,6.001685,0.0,2.59,45.588116
820.912,1515.0,24.233476,90.0,0.102001,6.003841,0.0,2.59,45.588116
821.268,1502.0,24.233476,90.0,0.101129,6.006223,0.0,2.59,45.588116
821.632,1619.0,23.612105,90.0,0.101129,6.008637,0.0,2.59,45.588116
821.904,1170.0,23.612105,90.0,0.021532,6.010429,0.0,2.59,45.588116
822.204,1060.0,23.612105,90.0,-0.021912,6.012382,0.0,2.59,45.588116
822.532,991.0,23.612105,90.0,-0.02242,6.014555,0.0,2.59,45.588116
822.808,1155.0,23.612105,90.0,0.0,6.016296,0.0,2.59,45.588116
823.065,1183.0,23.612105,90.0,0.0,6.018061,0.0,2.59,45.588116
823.38,1252.0,23.612105,90.0,0.0,6.020096,0.0,2.59,45.588116
823.632,1366.0,23.612105,90.0,0.0,6.021741,0.0,2.59,45.588116
823.9,1624.0,23.612105,90.0,0.0,6.023478,0.0,2.59,45.588116
824.155,1706.0,23.612105,90.0,0.0,6.025141,0.0,2.59,45.588116
824.408,1667.0,23.612105,90.0,0.0,6.026811,0.0,2.59,45.588116
824.713,1580.0,23.612105,90.0,0.0,6.02884,0.0,2.59,45.588116
824.985,1460.0,23.612105,90.0,0.0,6.030589,0.0,2.59,45.588116
825.24,1356.0,24.854848,90.0,0.052201,6.032414,0.0,2.59,45.588116
825.553,1187.0,24.854848,90.0,0.04947,6.034539,0.0,2.59,45.588116
825.813,1129.0,24.854848,90.0,0.051522,6.036286,0.0,2.59,45.588116
826.092,1140.0,24.854848,90.0,0.051186,6.038273,0.0,2.59,45.588116
826.392,1176.0,24.854848,90.0,0.0,6.040335,0.0,2.59,45.588116
826.652,1218.0,24.854848,90.0,0.0,6.042088,0.0,2.59,45.588116
826.945,1342.0,24.854848,90.0,0.0,6.044198,0.0,2.59,45.588116
827.229,1547.0,24.854848,90.0,0.0,6.046134,0.0,2.59,45.588116
827.493,1654.0,24.854848,90.0,0.0,6.04789,0.0,2.59,45.588116
827.761,1658.0,24.854848,90.0,0.0,6.049807,0.0,2.59,45.588116
828.024,1624.0,24.854848,90.0,0.0,6.052109,0.0,2.59,45.588116
828.4,1622.0,24.854848,90.0,0.0,6.054225,0.0,2.59,45.588116
828.676,1648.0,26.09759,90.0,0.047865,6.056231,0.0,2.59,45.588116
828.939,1617.0,26.09759,90.0,0.048084,6.05808,0.0,2.59,45.588116
829.241,1577.0,26.09759,90.0,0.046567,6.060328,0.0,2.59,45.588116
829.503,1515.0,26.09759,90.0,0.05137,6.062175,0.0,2.59,45.588116
