t,rpm,rpm_x1000,speed_mph,coolant_c,avg_speed_mph,distance_miles,accel_g
3304.7887149,2397.0,2.4,59.030263262546725,88.0,44.51606934265845,40.86316384099809,0.0
3304.8928735,2388.0,2.4,58.40889207030939,88.0,44.5165134773473,40.8648583709156,-0.1417669631446691
3304.9751933000002,2388.0,2.4,58.40889207030939,88.0,44.516842056565295,40.866126552892574,-0.1896261920352107
3305.0448972,2388.0,2.4,58.40889207030939,88.0,44.51713820917179,40.86726963275755,0.0
3305.171193,2388.0,2.4,58.40889207030939,88.0,44.51767603655081,40.869345645406185,0.0
3305.2748995,2389.0,2.4,58.40889207030939,88.0,44.518113427967286,40.87103409396383,0.0
3305.3730755,2388.0,2.4,57.78752087807206,88.0,44.51850884324753,40.87258483092387,-0.1403066157814471
3305.4922781,2383.0,2.4,57.78752087807206,88.0,44.5189927103252,40.87451959885829,-0.1303046866641795
3305.5970776,2397.0,2.4,57.78752087807206,88.0,44.51942004191148,40.87622842400692,0.0
3305.6884353,2507.0,2.5,57.78752087807206,88.0,44.51978776428663,40.87769897033925,0.0
3305.7695074,2492.0,2.5,57.78752087807206,88.0,44.52012289884336,40.87903926680994,0.0
3305.8693382,2466.0,2.5,59.030263262546725,88.0,44.52053254698564,40.88056954603827,0.3812475022191147
3305.9978367,2452.0,2.5,59.030263262546725,88.0,44.52110203013563,40.88269704755787,0.0
3306.029555,2450.0,2.4,59.030263262546725,88.0,44.52125351948457,40.88326301660419,0.0
3306.1573611,2444.0,2.4,59.030263262546725,88.0,44.52183138262487,40.885422040284375,0.0
3306.2809862,2241.0,2.2,58.40889207030939,88.0,44.52236283962039,40.88744859558337,-0.1126568634302266
3306.3974903,2193.0,2.2,58.40889207030939,88.0,44.52282719107164,40.88924233103639,-0.1503607292180252
3306.4801726,2175.0,2.2,58.40889207030939,88.0,44.52318120721807,40.89060993468247,0.0
3306.5253141,2169.0,2.2,58.40889207030939,88.0,44.52336563671848,40.89132243392992,0.0
3306.6481711,2152.0,2.2,58.40889207030939,88.0,44.52387445942204,40.893288246846375,0.0
3306.7804592,2136.0,2.1,57.78752087807206,88.0,44.52443096734212,40.895476956121016,-0.1110170266271937
3306.8693561,2130.0,2.1,57.78752087807206,88.0,44.524781244512766,40.896878767407685,-0.1280622572077582
3306.9575795,2125.0,2.1,57.78752087807206,88.0,44.52512571775495,40.898257423555776,-0.1155068267649346
3307.06543,2117.0,2.1,57.78752087807206,88.0,44.52555936255517,40.89999306532452,0.0
3307.181454,2114.0,2.1,57.78752087807206,88.0,44.52602805989109,40.901869130768986,0.0
3307.2821382,2108.0,2.1,57.78752087807206,88.0,44.52643032156461,40.90347937843305,0.0
3307.3895289,2101.0,2.1,57.78752087807206,88.0,44.52686843521003,40.90523325216463,0.0
3307.4577069,2196.0,2.2,57.78752087807206,88.0,44.527143770852994,40.90633554591496,0.0
3307.5056889,2257.0,2.3,57.78752087807206,88.0,44.5273322648744,40.90709019957095,0.0
3307.7168708,2475.0,2.5,57.78752087807206,88.0,44.52817661124719,40.91047088351214,0.0
3307.8369446,2463.0,2.5,57.78752087807206,88.0,44.52866121237995,40.91241137562156,0.0
3307.9438768,2461.0,2.5,57.78752087807206,88.0,44.529087424702944,40.91411817820696,0.0
3308.0361932,2476.0,2.5,57.78752087807206,88.0,44.52946798390872,40.91564225183571,0.0
3308.1699827,2482.0,2.5,57.78752087807206,88.0,44.52999945843736,40.917770861588096,0.0
3308.2770166,2489.0,2.5,57.78752087807206,88.0,44.53042814631723,40.91948792466887,0.0
3308.3614425,2491.0,2.5,57.78752087807206,88.0,44.53076599037476,40.92084120085884,0.0
3308.4690913,2496.0,2.5,57.78752087807206,88.0,44.53120005579952,40.92258000488914,0.0
3308.5562212,2496.0,2.5,57.78752087807206,88.0,44.53153325627825,40.923914835623485,0.0
3308.6682762,2494.0,2.5,57.166149685834725,88.0,44.53197372209337,40.92574636442584,-0.0723955408646791
3308.7935732,2489.0,2.5,57.166149685834725,88.0,44.532456245771215,40.927752923274944,-0.0655483407230683
3308.8782123,2488.0,2.5,57.166149685834725,88.0,44.53277517947934,40.92907928275226,-0.0692349140816272
3309.0020937,2426.0,2.4,57.166149685834725,88.0,44.53325384726933,40.93107005898021,-0.0635281394580244
3309.1635696,2352.0,2.4,57.166149685834725,88.0,44.53386013707904,40.933591830929245,0.0
3309.2227444,2343.0,2.3,57.166149685834725,88.0,44.53408075977964,40.93450953818554,0.0
3309.3658597,2343.0,2.3,57.166149685834725,88.0,44.534662559075656,40.93692975764555,0.0
3309.4607463,2342.0,2.3,57.166149685834725,87.0,44.534998701409656,40.938328173466594,0.0
3309.5580562,2340.0,2.3,57.166149685834725,88.0,44.53536635748755,40.93985777766142,0.0
3309.6737975,2339.0,2.3,57.166149685834725,87.0,44.535817856119166,40.94173632403394,0.0
3309.7931875,2335.0,2.3,57.166149685834725,88.0,44.53626623483324,40.94360202231432,0.0
3309.876374,2335.0,2.3,57.166149685834725,87.0,44.53657606443284,40.944891296839984,0.0
3309.9879708,2335.0,2.3,57.166149685834725,87.0,44.5369965946647,40.94664132418031,0.0
3310.0372648,2334.0,2.3,56.54477849359738,87.0,44.537181701176806,40.94743093885492,-0.2215690229176403
3310.1934491,2334.0,2.3,56.54477849359738,87.0,44.53775724841165,40.949922904939655,-0.1518847097318775
3310.292211,2332.0,2.3,56.54477849359738,87.0,44.53811852362887,40.95148725236251,0.0
3310.3812538,2332.0,2.3,56.54477849359738,87.0,44.53842903964327,40.95283188405371,0.0
3310.4687866,2330.0,2.3,56.54477849359738,87.0,44.53875260698258,40.95423310607337,0.0
3310.5735884,2330.0,2.3,56.54477849359738,87.0,44.53913200756662,40.95587621251922,0.0
3310.6651829,2330.0,2.3,56.54477849359738,87.0,44.53947642803941,40.95736791717928,0.0
3310.7337214,2328.0,2.3,56.54477849359738,87.0,44.5397180865447,40.95841460500847,0.0
3310.8796212,2328.0,2.3,56.54477849359738,87.0,44.54023619030631,40.96065879344452,0.0
3310.9725377,2328.0,2.3,56.54477849359738,87.0,44.54057856737952,40.96214192057583,0.0
3311.0622695,2327.0,2.3,57.78752087807206,87.0,44.540931675484224,40.96355857683453,0.3101638543638019
3311.1964135,2328.0,2.3,57.78752087807206,87.0,44.54146939861759,40.965716046637965,0.0
3311.2978238,2327.0,2.3,57.78752087807206,87.0,44.54188013652912,40.96736414031258,0.0
3311.398214,2322.0,2.3,57.78752087807206,87.0,44.54228152986036,40.96897483743513,0.0
3311.469671,2327.0,2.3,57.166149685834725,87.0,44.542561852070136,40.97014244333887,-0.1648292806661848
3311.5525971,2325.0,2.3,57.166149685834725,87.0,44.54288117018561,40.97147253925925,-0.1619130088560464
3311.6846169,2324.0,2.3,57.166149685834725,87.0,44.54338293481143,40.97356273853714,-0.0989007107138161
3311.7930745,2324.0,2.3,57.166149685834725,87.0,44.54378660923184,40.975244444388856,0.0
3311.8732672,2325.0,2.3,57.166149685834725,87.0,44.5440948062919,40.97652846439259,0.0
3311.9958247,2322.0,2.3,57.166149685834725,87.0,44.54455197993138,40.97843327067113,0.0
3312.0718396,2321.0,2.3,57.166149685834725,87.0,44.54484628309572,40.97965955286369,0.0
3312.1865658,2321.0,2.3,57.166149685834725,87.0,44.54528748937597,40.98149804799655,0.0
3312.3902697,2320.0,2.3,57.166149685834725,87.0,44.5460658906943,40.98474193957253,0.0
3312.5211731,2318.0,2.3,56.54477849359738,87.0,44.546538636128886,40.9867917569032,-0.063038798702118
3312.6372224,2360.0,2.4,56.54477849359738,87.0,44.546959946178674,40.98861868728257,-0.0628537346629296
3312.72195,2439.0,2.4,56.54477849359738,87.0,44.547274041143496,40.98998078345688,-0.068180806993971
3312.8327767,2414.0,2.4,56.54477849359738,87.0,44.547682682218834,40.99175299262685,-0.0640113045906573
3312.9922934,2407.0,2.4,56.54477849359738,87.0,44.54824244257663,40.99418077724662,0.0
3313.0497992,2420.0,2.4,56.54477849359738,87.0,44.54845078912028,40.99508447275513,0.0
3313.1783204,2418.0,2.4,56.54477849359738,87.0,44.54892575017899,40.997144716314686,0.0
3313.2496718,2414.0,2.4,56.54477849359738,87.0,44.54917790331747,40.99823854992363,0.0
3313.3536975,2409.0,2.4,56.54477849359738,87.0,44.549556264486085,40.99987995688475,0.0
3313.4921719,2414.0,2.4,56.54477849359738,87.0,44.55005420115903,41.00204026428329,0.0
3313.5683809,2410.0,2.4,56.54477849359738,87.0,44.55032548937336,41.0032173286648,0.0
3313.686185,2409.0,2.4,56.54477849359738,87.0,44.55075738231271,41.00509133414294,0.0
3313.756652,2410.0,2.4,56.54477849359738,87.0,44.55101967659646,41.00622950828235,0.0
3313.8847598,2412.0,2.4,56.54477849359738,87.0,44.551468477938144,41.0081771083604,0.0
3313.9849943,2414.0,2.4,56.54477849359738,87.0,44.55183061964246,41.00974875005968,0.0
3314.0881178,2412.0,2.4,56.54477849359738,87.0,44.55220867995327,41.01138957743683,0.0
3314.1698424,2415.0,2.4,56.54477849359738,87.0,44.55250050027859,41.012656183616464,0.0
3314.2454963,2417.0,2.4,56.54477849359738,87.0,44.55277878032002,41.01386407746775,0.0
3314.395367,2420.0,2.4,56.54477849359738,87.0,44.553334235013565,41.01627523478126,0.0
3314.4805577,2420.0,2.4,56.54477849359738,87.0,44.55363416499995,41.01757728511288,0.0
3314.5528029,2417.0,2.4,56.54477849359738,87.0,44.55389964237462,41.018729824767405,0.0
3314.6971521,2412.0,2.4,56.54477849359738,87.0,44.55441415700893,41.02096367650383,0.0
3314.7572689,2410.0,2.4,55.92340730136005,87.0,44.55462558622376,41.02190184829238,-0.138533792222169
3314.8885672,2352.0,2.4,55.92340730136005,87.0,44.555068742470944,41.02390898287641,-0.1765323817906113
3314.976186,2318.0,2.3,55.92340730136005,87.0,44.55538538059744,41.02534318991977,0.0
3315.0734755,2296.0,2.3,55.92340730136005,87.0,44.55570907162393,41.02680942554124,0.0
3315.1669977,2296.0,2.3,55.92340730136005,87.0,44.556052137150914,41.02836351372872,0.0
3315.2497994,2294.0,2.3,55.92340730136005,87.0,44.55631597720679,41.029558774033546,0.0
3315.3885471,2289.0,2.3,55.92340730136005,87.0,44.55680090739362,41.03175577169221,0.0
3315.426088,2287.0,2.3,55.92340730136005,87.0,44.55691683101891,41.03228099656644,0.0
3315.5524825,2289.0,2.3,55.92340730136005,87.0,44.55736051797802,41.03429134519297,0.0
3315.6500810000002,2283.0,2.3,55.92340730136005,87.0,44.55770300115957,41.03584324615385,0.0
3315.7264051,2283.0,2.3,55.92340730136005,87.0,44.55794578178954,41.03694341957855,0.0
3315.8442818,2285.0,2.3,55.92340730136005,87.0,44.55835434161442,41.038794936407776,0.0
3315.9308363,2283.0,2.3,55.92340730136005,87.0,44.55866263685476,41.0401921609912,0.0
3316.0380992,2285.0,2.3,55.92340730136005,87.0,44.55901793168052,41.04180248637845,0.0
3316.168387,2280.0,2.3,55.92340730136005,87.0,44.55946362873888,41.04382268995207,0.0
3316.2499585,2280.0,2.3,55.92340730136005,87.0,44.559746795305536,41.04510627661844,0.0
3316.3805314,2282.0,2.3,55.92340730136005,87.0,44.56019704362491,41.04714737224498,0.0
3316.4889425,2283.0,2.3,55.92340730136005,87.0,44.560563097279775,41.048806910230645,0.0
3316.5736139,2282.0,2.3,55.92340730136005,87.0,44.56085215796915,41.05011746906705,0.0
